repeat,partition_seed,outer_fold,family,target,kernel,mean_inner_cv_score,std_inner_cv_score
2,2,0,IND,P,"[""Matern"", 1.5]",172.416203778121,26.644391553438638
2,2,0,IND,P,"[""Matern"", 2.5]",176.39010188293818,29.389581087726114
2,2,0,IND,TD,"[""RBF"", null]",1.2706413267179613,0.23153464649921474
2,2,0,IND,TD,"[""Matern"", 0.5]",1.288089862620985,0.23267700551501175
2,2,0,IND,TD,"[""Matern"", 1.5]",1.248652437755246,0.2922030119986254
2,2,0,IND,TD,"[""Matern"", 2.5]",1.2357286872098567,0.29829198689547515
2,2,1,ICM,__joint__,"[""RBF"", null]",58.76437033588775,34.57193326794582
2,2,1,ICM,__joint__,"[""Matern"", 0.5]",58.76572890646662,34.57204543121131
2,2,1,ICM,__joint__,"[""Matern"", 1.5]",58.764350296232294,34.57290309481552
2,2,1,ICM,__joint__,"[""Matern"", 2.5]",58.764785287816174,34.57229839362795
2,2,1,IND,T,"[""RBF"", null]",1.3512756139205426,0.29047750568379155
2,2,1,IND,T,"[""Matern"", 0.5]",1.2581038963428057,0.21714395473416012
2,2,1,IND,T,"[""Matern"", 1.5]",1.2338763532362667,0.3799243092773807
2,2,1,IND,T,"[""Matern"", 2.5]",1.092724692555304,0.3005675705985765
2,2,1,IND,P,"[""RBF"", null]",217.71355744439347,77.41602608126966
2,2,1,IND,P,"[""Matern"", 0.5]",195.70628825756043,90.23755640313736
2,2,1,IND,P,"[""Matern"", 1.5]",194.7020157192099,80.98665450822895
2,2,1,IND,P,"[""Matern"", 2.5]",230.34535487172676,72.56391106114505
2,2,1,IND,TD,"[""RBF"", null]",2.108616542840779,0.5880526272742216
2,2,1,IND,TD,"[""Matern"", 0.5]",1.8682107337628733,0.4839187377689097
2,2,1,IND,TD,"[""Matern"", 1.5]",2.0532246119620625,0.5487841729843879
2,2,1,IND,TD,"[""Matern"", 2.5]",2.1150062953160136,0.5585863561226823
2,2,2,ICM,__joint__,"[""RBF"", null]",78.50629222884068,16.00934394304024
2,2,2,ICM,__joint__,"[""Matern"", 0.5]",78.50789700171586,16.00835969200851
2,2,2,ICM,__joint__,"[""Matern"", 1.5]",78.50625891656895,16.009116667736304
2,2,2,ICM,__joint__,"[""Matern"", 2.5]",78.50680515175408,16.00858023134543
2,2,2,IND,T,"[""RBF"", null]",1.2976750194375872,0.12392061729919775
2,2,2,IND,T,"[""Matern"", 0.5]",1.2059172944984877,0.2957760086170029
